,MANC,FANC,Male CNS,BANC
200,0.998924970626831,0.9878242015838623,0.9568158388137817,0.9997013807296753
201,0.9995360374450684,0.9552133083343506,0.9987526535987854,0.999336838722229
202,0.9358486533164978,0.9966870546340942,0.9992995262145996,0.9999715685844421
203,0.9999483823776245,0.9998527765274048,0.9991250038146973,0.9796500205993652
204,0.9988109469413757,0.9764249920845032,0.9869322776794434,0.998687744140625
205,0.9553284645080566,0.9918712377548218,0.9815357327461243,0.9993169903755188
206,0.931422233581543,0.9602487683296204,0.9701489210128784,0.9999436736106873
207,0.7805600166320801,0.97445148229599,0.9988964796066284,0.9991612434387207
208,0.999098002910614,0.9924731254577637,0.9486031532287598,0.9265400171279907
209,0.9379439949989319,0.9606422185897827,0.999295711517334,0.9998077154159546
210,0.9531787633895874,0.9849100112915039,0.9908910393714905,0.9463613629341125
211,1.0,0.9987891912460327,0.9652082920074463,0.9997613430023193
212,0.9793027639389038,0.9758082032203674,0.9723896384239197,0.9994316101074219
213,0.9998129606246948,0.9990174770355225,0.99882572889328,0.9937139749526978
214,0.9994707107543945,0.9993939399719238,0.9885490536689758,0.9994372725486755
215,0.9989310503005981,0.9993565082550049,0.9972243309020996,0.9998793601989746
216,0.9858676791191101,0.749870240688324,0.9529705047607422,0.9999790191650391
217,0.9571173191070557,0.9993957281112671,0.9735614657402039,0.986793041229248
218,0.8488680124282837,0.9993034601211548,0.9901924133300781,0.9734516143798828
219,0.9670486450195312,0.9994446039199829,0.9895186424255371,0.99861079454422
220,0.9997033476829529,0.9995801448822021,0.9983055591583252,0.9990569949150085
221,0.9992175102233887,0.9177564978599548,0.9980122447013855,0.9998511075973511
222,0.9993255138397217,0.9496433138847351,0.9990774989128113,0.9991269707679749
223,0.9555356502532959,0.9844442009925842,0.9989210367202759,0.9989073276519775
224,0.9999580383300781,0.9727935791015625,0.992241382598877,1.0
225,0.9384714961051941,0.9991490244865417,0.998769223690033,0.9996764063835144
226,0.999271035194397,0.854999840259552,0.9987531900405884,0.9995397329330444
227,0.9995376467704773,0.9869014620780945,0.9477095007896423,0.9976047873497009
228,0.9746760129928589,0.9995537400245667,0.9993350505828857,0.9797568321228027
229,0.9238125085830688,0.9719743728637695,0.9993837475776672,0.9986310005187988
230,0.9067394733428955,0.9995286464691162,0.9991752505302429,0.9996619820594788
231,0.9685590267181396,0.9884614944458008,0.9995594620704651,0.9981427192687988
232,0.9985577464103699,0.9990586638450623,0.9996145963668823,0.9997867345809937
233,0.9988946914672852,0.9596546292304993,0.9995613098144531,0.9999362230300903
234,0.9998229742050171,0.9987924695014954,0.9648426175117493,0.9982917308807373
235,0.9987093806266785,0.9996860027313232,0.9984686374664307,0.9993619918823242
236,0.999506950378418,0.9990838766098022,0.995364785194397,0.9999183416366577
237,0.9993594884872437,0.9939091801643372,0.9672982692718506,0.9999670386314392
238,0.9996559619903564,0.9904998540878296,0.9993669986724854,0.9984852075576782
239,0.9997600317001343,0.9983867406845093,0.9989449977874756,0.9983624815940857
