,pt_root_id,body_part_effector,body_part_sensory,cell_class,cell_function,cell_function_detailed,cell_sub_class,cell_type,fafb_783_cell_type,fafb_783_match_id,fanc_1116_cell_type,fanc_1116_match_id,flow,hemibrain_121_cell_type,hemibrain_121_match_id,hemilineage,manc_121_cell_type,manc_121_match_id,nerve,neuropeptide_verified,neurotransmitter_predicted,neurotransmitter_verified,other_names,peripheral_target_type,region,side,super_class,pt_position,surf_area_um2
418,720575941437487122,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNxxxx,,,,,afferent,,,,SNxxxx,id:42155452632,right_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,
419,720575941437511954,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta41,,,,,afferent,,,,SNta41,id:42957,left_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,left,sensory,,
420,720575941437543509,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN12B039,,,,,intrinsic,,,12B,IN12B039,id:16961,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[142400 170448   3015],4918.1016
421,720575941437599317,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta29,,,,,afferent,,,,SNta29,id:34041,right_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,1302.931376
422,720575941437604693,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN14A023,,,,,intrinsic,,,14A,IN14A023,id:19184,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[131536 139808   1946],2665.395072
423,720575941437607253,,,,,,ventral_nerve_cord_bilateral_restricted,IN16B061,,,,,intrinsic,,,16B,IN16B061,id:102064,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138848 132800   2721],3648.686912
424,720575941437607509,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN04B070,,,,,intrinsic,,,04B,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[130800 159872   1737],2587.998112
425,720575941437611093,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A062,,,,,intrinsic,,,20A.22A,IN20A.22A062,id:23501,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[104672 158416   3475],1668.866768
426,720575941438023999,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta41,,,,,afferent,,,,SNta41,id:43700,right_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,1171.595008
427,720575941438049621,,,descending_neuron,,,,DNge019,DNge019,id:720575940630221563,,,intrinsic,,,MX12,DNnt008,id:27396,,,acetylcholine,,MX12_L_7,,neck_connective,left,descending,[143888  43904    945],4347.714896
428,720575941438213951,,,descending_neuron,,,,DNge118,DNge118,id:720575940614107554,,,intrinsic,,,LB7,DNut054,id:28959,,,acetylcholine,,,,neck_connective,left,descending,[84448 52016  1716],3875.05936
429,720575941438264405,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A052,,,,,intrinsic,,,20A.22A,IN20A.22A052,id:22083,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105168 156064   3418],2129.373248
430,720575941438359103,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN14A006,,,,,intrinsic,,,14A,IN14A006,id:12857,,,glutamate,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[141856 142288   2173],8067.662224
431,720575941438389292,,,ventral_nerve_cord_serially_convergent,,,ventral_nerve_cord_bilateral_interconnecting,IN18B005,,,,,intrinsic,,,18B,IN18B005,id:10490,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[151040 170384   5798],21031.165312
432,720575941438410028,,front_leg,chordotonal_organ_neuron,proprioception,direction,front_leg_hook_chordotonal_organ_neuron,SNpp39,,,,,afferent,,,,SNpp39,id:100412,right_prothoracic_leg_nerve,,gaba,acetylcholine,hook,chordotonal_organ,ventral_nerve_cord,right,sensory,,894.613472
433,720575941438410514,,,descending_neuron,,,,DNb07,DNb07,id:720575940613088426,,,intrinsic,,,putative_primary,DNxn006,id:14939,,,glutamate,,,,neck_connective,left,descending,[143600  31552   1141],15996.342352
434,720575941438416172,,"coxa,front_leg",hair_plate_neuron,proprioception,joint_angle,front_leg_hair_plate_neuron,SNpp45,,,,,afferent,,,,SNpp45,id:22677,left_dorsal_prothoracic_nerve,,gaba,,CoHP3,"CoHP3,hair_plate",ventral_nerve_cord,left,sensory,[163424 157616   1743],6742.034384
435,720575941438418476,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN27X004,,,,,intrinsic,,,27X,IN27X004,id:10330,,,serotonin,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[107632 243696   4754],16467.43096
436,720575941438438930,,,sequential_leg_neuromeres,,,ventral_nerve_cord_bilateral_interconnecting,IN12B014,,,,,intrinsic,,,12B,IN12B014,id:11577,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[146272 171472   3181],9222.63376
437,720575941438445330,,,descending_neuron,,,,DNpe032,DNpe032,id:720575940645693476,,,intrinsic,,,putative_primary,DNxn175,id:13517,,,acetylcholine,,,,neck_connective,right,descending,[110752  50624   4433],16800.268192
438,720575941438454828,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN14A002,,,,,intrinsic,,,14A,IN14A002,id:10608,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[127104 147600   1831],21505.775888
439,720575941438455340,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_interconnecting,IN03B019,,,,,intrinsic,,,03B,IN03B019,id:101414,,,gaba,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[150992 164624   3936],12468.738288
440,720575941438459692,,,ascending_neuron,,,,AN17A024,AN_GNG_134,id:720575940629041790,,,intrinsic,,,17A,AN17A024,id:12036,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[128832 143888   2365],13259.33008
441,720575941438465087,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN12B044,,,,,intrinsic,,,12B,IN12B044,id:20293,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[124544 194736   3575],3576.486384
442,720575941438465298,,,descending_neuron,,,,DNb04,DNb04,id:720575940619582168,,,intrinsic,,,putative_primary,DNb04,id:17989,,,glutamate,glutamate,,,neck_connective,left,descending,[133408  25184   1715],18403.323024
443,720575941438468114,,,ascending_neuron,,,,AN05B054,,,,,intrinsic,,,05B,,,,,gaba,gaba,,,ventral_nerve_cord,left,ascending,[136416 178832   3058],6659.749552
444,720575941438469676,,,descending_neuron,,,,DNge121,DNge121,id:720575940637870510,,,intrinsic,,,,DNxl125,id:11279,,,acetylcholine,,,,neck_connective,left,descending,[154976  55456   2216],10341.563312
445,720575941438470700,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN11A008,,,,,intrinsic,,,11A,IN11A008,id:13802,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[150800 160928   5761],5387.695328
446,720575941438474258,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp50,,,,,afferent,,,,SNpp50,id:96728,left_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,left,sensory,,1427.83192
447,720575941438483730,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN07B006,,,,,intrinsic,,,07B,IN07B006,id:10297,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[124480 145168   1952],9426.073776
448,720575941438574303,,,ventral_nerve_cord_serially_convergent,,,ventral_nerve_cord_bilateral_interconnecting,IN07B002,,,,,intrinsic,,,07B,IN07B002,id:10264,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[145488 142000   2448],25243.77152
449,720575941438619410,,,ascending_neuron,,,,AN08B022,AN_multi_45,id:720575940636703374,,,intrinsic,,,08B,AN08B022,id:12663,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[116480 167392   3067],12282.253552
450,720575941438646290,,,descending_neuron,,,,DNg38,DNg38,id:720575940613929391,,,intrinsic,,,putative_primary,DNg38,id:12332,,,gaba,,,,neck_connective,left,descending,[125824  62944   1185],12707.490352
451,720575941438690834,,,descending_neuron,,,,DNpe019,DNpe019,id:720575940636592302,,,intrinsic,,,putative_primary,DNp51,id:17862,,,acetylcholine,,,,neck_connective,right,descending,[104320  54992   4332],8963.93504
452,720575941438713179,,,,,,ventral_nerve_cord_bilateral_restricted,IN19A121,,,,,intrinsic,,,19A,IN19A121,id:51546,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[104176 154384   4394],4009.829664
453,720575941438719967,,,descending_neuron,,,,DNg11,DNg11,id:720575940618827910,,,intrinsic,,,LB6,DNg11,id:26991,,,gaba,,,,neck_connective,left,descending,,4745.537488
454,720575941438748607,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN12B003,,,,,intrinsic,,,12B,IN12B003,id:10370,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[140368 169872   2933],19193.839552
455,720575941438773548,,,descending_neuron,,,,DNae003,DNae003,id:720575940634253281,,,intrinsic,,,WEDd1,DNxn123,id:12155,,,acetylcholine,,,,neck_connective,left,descending,[152032  18288   4049],24810.13904
456,720575941438824277,,prosternal_organ,hair_plate_neuron,proprioception,joint_angle,prosternal_hair_plate_neuron,SNpp19,,,,,afferent,,,,SNpp19,id:170624,right_prosternal_nerve,,acetylcholine,,,hair_plate,ventral_nerve_cord,right,sensory,,3617.252784
457,720575941438841311,,,ascending_neuron,,,,AN10B046,AN_AVLP_53,id:720575940635677668,,,intrinsic,,,10B,AN10B046,id:27643,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[135296 142160   2097],3910.357648
458,720575941438841435,,,sequential_leg_neuromeres,,,ventral_nerve_cord_bilateral_interconnecting,IN14B002,,,,,intrinsic,,,14B,,,,,gaba,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[140208 141440   2584],12174.397648
459,720575941438848479,,,descending_neuron,,,,DNpe054,DNpe054,id:720575940632379071,,,intrinsic,,,PSp2,DNht001,id:31112,,,acetylcholine,,,,neck_connective,right,descending,[117024  51664   4195],2820.438048
460,720575941438885723,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN12B038,,,,,intrinsic,,,12B,IN12B038,id:21544,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[125184 166368   3030],3019.673264
461,720575941438898267,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A045,,,,,intrinsic,,,03A,IN03A045,id:16260,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[104208 163040   3649],5100.624448
462,720575941438942738,,,ascending_neuron,,,,ANXXX024,AN_GNG_143,id:720575940622912500,,,intrinsic,,,TBD,ANXXX024,id:10770,,,acetylcholine,,,,neck_connective,left,ascending,[116624 225680   6888],16733.564208
463,720575941438943439,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_interconnecting,IN09A064,,,,,intrinsic,,,09A,IN09A064,id:159312,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[143344 140384   3068],2078.3624
464,720575941438947675,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN12B030,,,,,intrinsic,,,12B,IN12B030,id:15279,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[141696 171552   3211],2780.181056
465,720575941438952027,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN04B031,,,,,intrinsic,,,04B,IN04B031,id:26241,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[127344 164640   2036],4354.798272
466,720575941438957659,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A038,,,,,intrinsic,,,20A.22A,IN20A.22A038,id:37234,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[104784 158816   3386],2475.521104
467,720575941438961499,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN08A025,,,,,intrinsic,,,08A,IN08A025,id:102535,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[142992 137392   2979],3487.284144
468,720575941438968155,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A091,,,,,intrinsic,,,20A.22A,IN20A.22A091,id:13582,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105520 154288   3906],1212.105232
469,720575941438970971,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN19A122,,,,,intrinsic,,,19A,IN19A122,id:31364,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106000 152416   3952],2414.42416
470,720575941438971483,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A030,,,,,intrinsic,,,20A.22A,IN20A.22A030,id:21443,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105200 160624   3409],2931.25752
471,720575941439029951,,,descending_neuron,,,,DNg02_b,DNg02_b,id:720575940613668620,,,intrinsic,,,LB12,DNg02,id:24845,,,acetylcholine,acetylcholine,,,neck_connective,left,descending,[147936  57008   1847],6204.003376
472,720575941439091407,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN04B095,,,,,intrinsic,,,04B,IN04B095,id:20585,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[162128 153232   3289],4243.143632
473,720575941439136719,,,,,,ventral_nerve_cord_bilateral_restricted,IN03A051,,,,,intrinsic,,,03A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[110784 163168   3055],4083.819776
474,720575941439143375,,,single_leg_neuromere,tactile,,ventral_nerve_cord_ipsilateral_restricted,IN17A079,,,,,intrinsic,,,17A,IN17A079,id:21148,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[120752 138160   2774],5425.673904
475,720575941439143954,,,descending_neuron,,,,DNge090,DNge090,id:720575940615424966,,,intrinsic,,,LB7,DNg08,id:24458,,,acetylcholine,,,,neck_connective,right,descending,[88720 52496  1759],4881.785088
476,720575941439153983,,,sequential_leg_neuromeres,proprioception,,ventral_nerve_cord_contralateral_interconnecting,IN01A007,,,,,intrinsic,,,01A,IN01A007,id:10665,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[136816 145520   2775],9230.851488
477,720575941439173205,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN05B085,,,,,intrinsic,,,05B,IN05B085,id:31402,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[127296 166576   2469],2545.035104
478,720575941439191637,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN13A011,,,,,intrinsic,,,13A,IN13A011,id:10889,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[149312 138016   2581],11633.049536
479,720575941439203925,,,,,,ventral_nerve_cord_bilateral_restricted,IN03A051,,,,,intrinsic,,,03A,IN03A051,id:18841,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[108096 163104   3018],4089.668032
480,720575941439209679,,,ascending_neuron,,,,SA_DMT_ADMN_5,SA_DMT_ADMN_5,id:720575940630020639,,,intrinsic,,,,,,,,acetylcholine,,,,neck_connective,left,ascending,[106384 232224   6561],5331.857888
481,720575941439213653,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN21A038,,,,,intrinsic,,,21A,IN21A038,id:152331,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105104 157456   3659],1630.549312
482,720575941439285036,,,descending_neuron,,,,DNg08_b,DNg08_b,id:720575940632339425,,,intrinsic,,,MX3,DNg08,id:18953,,,gaba,,,,neck_connective,right,descending,[98752 42096   623],4714.454736
483,720575941439321173,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN13B010,,,,,intrinsic,,,13B,IN13B010,id:12197,,,gaba,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[137168 158496   1906],15243.472784
484,720575941439351967,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta29,,,,id:1132,afferent,,,,SNta29,id:15826,left_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,left,sensory,,714.326688
485,720575941439360530,,,,,,ventral_nerve_cord_contralateral_restricted,IN14A064,,,,,intrinsic,,,14A,IN14A064,id:24691,,,glutamate,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138672 142608   2212],1964.325664
486,720575941439395903,,,ascending_neuron,,,,AN08B010,AN_multi_61,id:720575940624910128,,,intrinsic,,,08B,AN08B010,id:11694,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[ 95184 221152   4233],15725.028464
487,720575941439437586,,,descending_neuron,,,,DNb05,DNb05,id:720575940628352850,,,intrinsic,,,putative_primary,DNb05,id:10307,,,acetylcholine,acetylcholine,,,neck_connective,left,descending,[135136  25456   1540],47255.19928
488,720575941439451477,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp50,,,,,afferent,,,,SNpp50,id:100531,left_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,left,sensory,,1486.459376
489,720575941439454783,,,descending_neuron,,,,DNg08_a,DNg08_a,id:720575940608076739,,,intrinsic,,,MX3,DNit003,id:46595,,,gaba,,,,neck_connective,left,descending,[123200  62352   1027],3411.296368
490,720575941439493717,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN01A075,,,,,intrinsic,,,01A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[133840 146992   3076],2661.836432
491,720575941439543131,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A017,,,,,intrinsic,,,20A.22A,IN20A.22A017,id:22750,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[156224 158880   4677],3958.989088
492,720575941439550271,,,ascending_neuron,,,,AN07B040,AN_GNG_47,id:720575940623804260,,,intrinsic,,,07B,AN07B040,id:16311,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[139184 143056   2383],7381.051392
493,720575941439563583,,,descending_neuron,,,,DNge053,DNge053,id:720575940630135084,,,intrinsic,,,putative_primary,DNxn164,id:13184,,,acetylcholine,,,,neck_connective,right,descending,[87072 49888  1765],27974.105488
494,720575941439563743,,,ventral_nerve_cord_serially_convergent,,,ventral_nerve_cord_bilateral_interconnecting,IN07B013,,,,,intrinsic,,,07B,IN07B013,id:11498,,,glutamate,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[120304 234768   4254],10792.727776
495,720575941439565535,,prosternal_organ,hair_plate_neuron,proprioception,joint_angle,prosternal_hair_plate_neuron,SNpp19,,,,,afferent,,,,SNpp19,id:154060,right_prosternal_nerve,,acetylcholine,,,hair_plate,ventral_nerve_cord,right,sensory,,4486.23808
496,720575941439567327,,,descending_neuron,,,,DNge025,DNge025,id:720575940632303441,,,intrinsic,,,MX12,DNfl024,id:27520,,,acetylcholine,,MX12_R_18,,neck_connective,right,descending,[112768  51248    570],6318.763216
497,720575941439577055,,,descending_neuron,,,,DNge153,DNge153,id:720575940606753884,,,intrinsic,,,,DNxl114,id:12466,,,gaba,,"synapseless descending,XD",,neck_connective,right,descending,[115728  58016    841],15075.026176
498,720575941439620415,,,descending_neuron,,,,DNpe049,DNpe049,id:720575940615292895,,,intrinsic,,,putative_primary,DNxl088,id:23955,,,acetylcholine,,,,neck_connective,left,descending,[143616  51824   4190],14727.878832
499,720575941439622111,,,descending_neuron,,,,,,,,,intrinsic,,,,,,,,gaba,,,,neck_connective,right,descending,[115424  62384   1238],4663.003392
500,720575941439633983,,,descending_neuron,,,,DNp65,DNp65,id:720575940620878785,,,intrinsic,,,putative_primary,DNp65,id:18814,,,gaba,,,,neck_connective,right,descending,[111664  45664   4663],13925.341648
501,720575941439717676,,front_leg,chordotonal_organ_neuron,proprioception,direction,front_leg_hook_chordotonal_organ_neuron,SNpp39,,,,,afferent,,,,SNpp39,id:30692,left_prothoracic_leg_nerve,,gaba,acetylcholine,hook,chordotonal_organ,ventral_nerve_cord,left,sensory,,1538.294096
502,720575941439717932,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta32,,,,,afferent,,,,SNta32,id:23649,left_prothoracic_leg_nerve,,gaba,,,bristle,ventral_nerve_cord,left,sensory,,
503,720575941439728079,,,,proprioception,,ventral_nerve_cord_bilateral_restricted,IN19A117,,,,,intrinsic,,,19A,,,,,gaba,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[116112 147904   4178],2504.58936
504,720575941439740895,,,descending_neuron,,,,DNg11,DNg11,id:720575940625573653,,,intrinsic,,,LB6,DNg11,id:24332,,,gaba,,,,neck_connective,left,descending,[152240  52896   1692],7015.244544
505,720575941439919295,,,descending_neuron,,,,DNg12_e,DNg12_e,id:720575940614588778,,,intrinsic,,,MX12,DNnt013,id:33755,,,acetylcholine,,MX12_R_25,,neck_connective,right,descending,[112384  52368    588],2433.650544
506,720575941440159423,,,,,,ventral_nerve_cord_bilateral_restricted,IN12B035,,,,,intrinsic,,,12B,IN12B035,id:25961,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[140736 171200   3132],4115.592864
507,720575941440280767,,,descending_neuron,,,,DNa15,DNa15,id:720575940609488942,,,intrinsic,,,WEDd1,DNa15,id:10720,,,acetylcholine,,,,neck_connective,right,descending,[92800 17664  3559],28441.775616
508,720575941440317887,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta29,,,,,afferent,,,,SNta29,id:74954,right_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,385.139872
509,720575941440318655,,front_leg,bristle_neuron,tactile,,front_leg_bristle_neuron,SNta41,,,,,afferent,,,,SNta41,id:44105,left_prothoracic_leg_nerve,,acetylcholine,,,bristle,ventral_nerve_cord,right,sensory,,979.494864
510,720575941440350293,,,descending_neuron,,,,DNp71,DNp71,id:720575940633095137,,,intrinsic,,,SMPpv2_ventral,DNp71,id:15841,,,acetylcholine,,,,neck_connective,right,descending,[87888 50704  3893],18969.752912
511,720575941440353877,,,sequential_leg_neuromeres,,,ventral_nerve_cord_ipsilateral_interconnecting,IN02A003,,,,,intrinsic,,,02A,IN02A003,id:10209,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[131072 173760   3110],18311.278688
512,720575941440354389,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_restricted,IN09A001,,,,,intrinsic,,,09A,IN09A001,id:10280,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[137632 133024   2595],25307.155936
513,720575941440375381,,,ventral_nerve_cord_serially_convergent,,,ventral_nerve_cord_bilateral_interconnecting,INXXX161,,,,,intrinsic,,,TBD,INXXX161,id:15183,,,acetylcholine,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[108960 238976   6767],9010.141712
514,720575941440379733,,,descending_neuron,,,,DNp66,DNp66,id:720575940626562833,,,intrinsic,,,VLPl&p2_posterior,DNxn160,id:13343,,,acetylcholine,,,,neck_connective,left,descending,[149728  56240   3368],22744.534352
515,720575941440432831,,,,,,,,,,,,afferent,,,,,,right_prothoracic_leg_nerve,,gaba,,,,ventral_nerve_cord,right,sensory,,2110.691792
516,720575941440543323,,,ascending_neuron,,,,AN27X016,AN_multi_75,id:720575940605708478,,,intrinsic,,,27X,AN27X016,id:12996,,,glutamate,,,,neck_connective,left,ascending,[147376 166144   3254],18858.864688
517,720575941440581979,,,,proprioception,,ventral_nerve_cord_ipsilateral_restricted,IN04B101,,,,,intrinsic,,,04B,IN04B101,id:20137,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[116016 166080   2685],3117.459632
518,720575941440607323,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN12A021,,,,,intrinsic,,,12A,IN12A021,id:13710,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155728 161168   3905],4686.383728
519,720575941440616795,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_interconnecting,IN09A073,,,,,intrinsic,,,09A,IN09A073,id:26639,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[122352 140608   2808],2428.94096
520,720575941440649307,,,,,,,,,,,,,,,,,,,,histamine,,,,ventral_nerve_cord,left,,[107632 233664   5247],7622.854176
521,720575941440683743,,,descending_neuron,,,,DNp10,DNp10,id:720575940620153765,,,intrinsic,DNp10,id:512851433,putative_primary,DNp10,id:10732,,,acetylcholine,acetylcholine,,,neck_connective,left,descending,[128576  35904   5587],35898.670128
522,720575941440714959,,,descending_neuron,,,,DNg03,DNg03,id:720575940642027464,,,intrinsic,,,LB12,DNg03,id:25543,,,acetylcholine,,,,neck_connective,right,descending,[94784 62064  1819],3397.54384
523,720575941440899023,,,descending_neuron,,,,DNg06,DNg06,id:720575940618440943,,,intrinsic,,,,DNut058,id:16898,,,acetylcholine,,,,neck_connective,left,descending,[152912  55168   1988],4939.44768
524,720575941440925647,,,single_leg_neuromere,tactile,,ventral_nerve_cord_contralateral_restricted,IN14A011,,,,,intrinsic,,,14A,IN14A011,id:12990,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[135360 161312   2032],9276.6144
525,720575941440928975,,,,,,ventral_nerve_cord_bilateral_restricted,IN04B067,,,,,intrinsic,,,04B,IN04B067,id:18755,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[137872 162768   2309],4036.330608
526,720575941441065919,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN16B036,,,,,intrinsic,,,16B,IN16B036,id:14096,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[123680 138176   2211],7433.614752
527,720575941441216191,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A069,,,,,intrinsic,,,20A.22A,IN20A.22A069,id:30952,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106720 160272   3268],1646.012352
528,720575941441226943,,,descending_neuron,,,,DNp53,DNp53,id:720575940624861072,,,intrinsic,,,putative_primary,DNp53,id:12770,,,acetylcholine,,,,neck_connective,right,descending,[121392  46144   4797],14572.44
529,720575941441230527,,,ventral_nerve_cord_centrifugal,,,ventral_nerve_cord_bilateral_interconnecting,IN12B002,,,,,intrinsic,,,12B,IN12B002,id:10136,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[136288 200576   3846],29069.378288
