,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2711,0.0,0.0,0.2203928083181381,0.0,0.0,0.0,0.0,0.0,0.2635238170623779,0.0,0.0,0.0,0.2487277239561081,0.1455656886100769,0.2750366330146789,0.0,0.1800660043954849,0.0,0.2134913951158523,0.0,0.2639613449573517,0.1994141489267349,0.2449903041124344,0.0,0.0,0.2658224999904632,0.0,0.1911281943321228,0.156522125005722,0.0,0.2117269188165664,0.2175240516662597,0.236183613538742,0.1831769347190857,0.2215343713760376,0.0,0.2127015888690948,0.1643521189689636,0.0,0.0,0.207645371556282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483860701322555,0.0,0.0,0.1884822845458984,0.267716646194458,0.3502568304538727,0.1988631933927536,0.1838713139295578,0.0,0.1676822304725647,0.3141181766986847,0.0,0.0,0.1977529525756836,0.293493777513504,0.0,0.185535579919815,0.0974614918231964,0.0,0.0,0.1729975640773773,0.2304565906524658,0.0,0.0,0.1845896989107132,0.0,0.1860881745815277,0.0,0.0,0.2260224521160125,0.0,0.1688796728849411,0.0,0.2506854832172394,0.1855209320783615,0.174799770116806,0.0,0.2190705835819244,0.2346613258123397,0.1913343369960785,0.0,0.2686840891838074,0.2061468213796615,0.2497912943363189,0.0,0.2330858707427978,0.0,0.2874302566051483,0.0,0.0,0.1777201294898986,0.0,0.0,0.0,0.0,0.0,0.0,0.2128570079803466,0.0,0.0,0.1951788067817688,0.2224597185850143,0.2370845675468444,0.2081957459449768,0.0,0.2775559723377228,0.2024371773004531,0.1240994110703468,0.0,0.0,0.0,0.2096667289733886,0.2381120771169662,0.1952557116746902,0.2340857982635498,0.2241261005401611,0.0,0.3298358917236328,0.2288117110729217,0.0
2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719,0.3030682206153869,0.2595537304878235,0.657931923866272,0.4508060216903686,0.697419285774231,0.3224219083786011,0.1605757474899292,0.7761343121528625,0.2144621610641479,0.2506881356239319,0.3054126501083374,0.3765305876731872,0.679602324962616,0.7224745154380798,0.6310910582542419,0.8558772802352905,0.6715080142021179,0.1495186984539032,0.4988803267478943,0.1244972795248031,0.5784264802932739,0.499576210975647,0.3866879940032959,0.3674630522727966,0.4354868233203888,0.1858345568180084,0.2281008958816528,0.3803898096084595,0.5931738615036011,0.2258075177669525,0.2076472640037536,0.3472598791122436,0.517894983291626,0.4547545313835144,0.3552264273166656,0.1866513937711715,0.3217737078666687,0.5793359875679016,0.535492479801178,0.5128568410873413,0.4362703561782837,0.4525350928306579,0.4518278241157532,0.6858819127082825,0.4115358591079712,0.3164412081241607,0.2535160183906555,0.3433269560337066,0.3271549046039581,0.6037669777870178,0.1697987020015716,0.3321337699890136,0.7111135721206665,0.437388002872467,0.4821962416172027,0.3140985369682312,0.1692599356174469,0.5848299860954285,0.4674820005893707,0.4762932062149048,0.1547557860612869,0.4500849843025207,0.3785560131072998,0.2577423453330993,0.2971543073654175,0.2703973650932312,0.328444242477417,0.6017805337905884,0.2637955844402313,0.2126310318708419,0.5098819732666016,0.5963906049728394,0.5285771489143372,0.5234622955322266,0.4843197762966156,0.5013179183006287,0.158694252371788,0.6654058694839478,0.470527172088623,0.3698826134204864,0.3555387854576111,0.3308554887771606,0.1947937309741974,0.233145609498024,0.3513948619365692,0.458381325006485,0.4723499417304992,0.4837656617164612,0.3963063061237335,0.3294688761234283,0.3571314513683319,0.3373703956604004,0.5642324686050415,0.2488576918840408,0.5415561199188232,0.5097486972808838,0.2269093096256256,0.4452074468135834,0.4439540803432464,0.3309260010719299,0.203659638762474,0.4497780203819275,0.1733544915914535,0.4032959043979645,0.5305714011192322,0.3408961594104767,0.5619117021560669,0.4961118698120117,0.1109522506594657,0.3852790892124176,0.2033682763576507,0.6357654929161072,0.4222427308559418,0.2286996096372604,0.2306573241949081,0.2942367792129516,0.3095695376396179,0.4799051582813263,0.2002132534980774,0.3127511143684387,0.1309179216623306,0.592668354511261,0.5362540483474731,0.4277947247028351,0.5055045485496521,0.4425216615200043,0.5614025592803955,0.3930293917655945
2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380150005221366,0.0,0.0,0.0,0.0,0.0436609983444213,0.0,0.0,0.0510081648826599,0.0013965357793495,0.0657883360981941,0.0574167929589748,0.0,0.0793294459581375,0.0,0.0,0.2072312980890274,0.3022820055484772,0.0971702635288238,0.0,0.0,0.6102703213691711,0.7713315486907959,0.0146854473277926,0.5833661556243896,0.0,0.0,0.0,0.0,0.5466346144676208,0.0,0.0,0.0,0.0360629558563232,0.0618886984884738,0.0462964475154876,0.3155736327171325,0.0,0.0,0.1499126255512237,0.0,0.0676593855023384,0.0645600631833076,0.5447947382926941,0.5636216402053833,0.4499188959598541,0.446801483631134,0.1870284080505371,0.0492912009358406,0.0,0.0,0.0,0.0460757389664649,0.0090686082839965,0.0,0.4282366335391998,0.0939375162124633,0.9398592710494996,0.0,0.3491611778736114,0.3169836103916168,0.5390334129333496,0.0,0.2142368704080581,0.0,0.3584178388118744,0.0,0.3634681105613708,0.1973457485437393,0.4319484233856201,0.2114870250225067,0.0,0.0,0.0,0.058708868920803,0.0377790145576,0.0,0.0743633508682251,0.0726447999477386,0.0,0.0,0.0536052957177162,0.0,0.306695818901062,0.1399970054626464,0.704716145992279,0.0,0.0,0.748447060585022,0.1205808967351913,0.0,0.099633440375328,0.0987376272678375,0.4990061223506927,0.0,0.5622484683990479,0.0,0.0,0.0,0.0,0.0,0.0,0.1366457194089889,0.4287776350975036,0.592119038105011,0.0,0.2373115569353103,0.0,0.8590348958969116,0.0,0.0,0.0440816171467304,0.0,0.026827473193407,0.447907954454422,0.1185099929571151,0.0160273201763629,0.0
2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,0.1015627384185791,0.0,0.0,0.0,0.0610624738037586,0.0498322769999504,0.0,0.021435959264636,0.0,0.0,0.0,0.1055926233530044,0.0658184215426445,0.0,0.1001825332641601,0.0,0.0645777732133865,0.0769229084253311,0.0157429985702037,0.0,0.0,0.0,0.0,0.0,0.0371337942779064,0.0,0.07050621509552,0.0,0.0,0.0,0.086618423461914,0.0583796352148056,0.0,0.1132384240627288,0.0,0.0366420410573482,0.0439268499612808,0.052666001021862,0.0487688705325126,0.0457191579043865,0.0306555107235908,0.1015716940164566,0.0,0.0597092919051647,0.0,0.0,0.0,0.0977832078933715,0.0234830640256404,0.0,0.0,0.0647322088479995,0.0,0.0,0.0,0.1016343161463737,0.0,0.0,0.1200691387057304,0.0,0.0314981900155544,0.1244075149297714,0.0296998862177133,0.0,0.0,0.0654206722974777,0.0612229667603969,0.0816992744803428,0.0,0.0976796001195907,0.0,0.1244613975286483,0.0,0.0676837265491485,0.0562969222664833,0.0,0.0671455189585685,0.0,0.0,0.0250082332640886,0.0,0.0,0.1028053164482116,0.0792981758713722,0.0617306306958198,0.0,0.0319961793720722,0.0,0.0,0.0382644720375537,0.0,0.0,0.0,0.0,0.0,0.0772183462977409,0.0,0.0,0.0,0.0677663683891296,0.0,0.052191887050867,0.0,0.0644300431013107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511300042271614,0.0524243377149105,0.0,0.0810113251209259,0.0956903547048568,0.0,0.0,0.0,0.0613239370286464,0.0,0.0,0.0700616985559463,0.015803137794137,0.0466221123933792,0.0548050776124,0.0,0.0
2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,0.2826003134250641,0.140773057937622,0.0669955462217331,0.2221575081348419,0.1401017606258392,0.0839933827519416,0.0797941759228706,0.0,0.2538385093212127,0.0,0.0772131979465484,0.0,0.2080132663249969,0.057992298156023,0.0583113655447959,0.117009736597538,0.0,0.0,0.0,0.0,0.0773323327302932,0.1265008151531219,0.0,0.3049997687339782,0.1946883648633957,0.0,0.0,0.2369705885648727,0.0891004800796508,0.1789232343435287,0.0,0.287190318107605,0.1607120037078857,0.0,0.1337113082408905,0.0,0.2008617967367172,0.2215721011161804,0.3035114705562591,0.0,0.063639223575592,0.1879895180463791,0.1259658336639404,0.2198452055454254,0.0,0.1597383767366409,0.248830959200859,0.0,0.2409971952438354,0.1295173466205597,0.0,0.0,0.1723698824644088,0.1884280294179916,0.0,0.1215224042534828,0.1015248671174049,0.1358362287282943,0.1056095212697982,0.0,0.0675284266471862,0.0872712135314941,0.0,0.1823394894599914,0.0,0.3414664566516876,0.1665078997611999,0.0,0.1327118277549743,0.0,0.1427132934331894,0.0915410667657852,0.1720977425575256,0.1385484635829925,0.1004974171519279,0.1197094991803169,0.1059757247567176,0.0,0.1315824836492538,0.2142674326896667,0.0284399390220642,0.0,0.2759265005588531,0.1149381622672081,0.2417423129081726,0.0408560782670974,0.3049835562705993,0.2247969508171081,0.0,0.1002264320850372,0.0573376268148422,0.1609594672918319,0.0731214731931686,0.1124249845743179,0.0,0.1174247860908508,0.0894744619727134,0.4001120924949646,0.0602863281965255,0.0,0.2074961364269256,0.1424596756696701,0.2006420195102691,0.1686938256025314,0.2177324146032333,0.2218743711709976,0.0,0.0,0.0,0.0,0.0,0.1256058514118194,0.2576979696750641,0.1666316390037536,0.1059847399592399,0.2013203054666519,0.1905573010444641,0.1281836777925491,0.100544661283493,0.1311165988445282,0.1977105885744094,0.1891050487756729,0.2412361800670623,0.2201675176620483,0.3303564786911011,0.0,0.1909657567739486,0.1268641948699951
2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,0.0,0.0,0.0379314981400966,0.0,0.0,0.0,0.0,0.0,0.1296716630458831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991309970617294,0.1931560039520263,0.0,0.0,0.0441420003771781,0.0,0.1544290035963058,0.0,0.2154226750135421,0.0,0.0,0.178980678319931,0.1393560022115707,0.0124800000339746,0.0434426665306091,0.2289399951696396,0.3102479875087738,0.0794645026326179,0.1566089987754821,0.0,0.3045626878738403,0.0,0.1087329983711242,0.3212135136127472,0.1671813428401947,0.0,0.1112200021743774,0.0,0.0,0.0,0.0,0.0,0.0,0.2673074901103973,0.0,0.0,0.0561663322150707,0.0,0.0,0.1424780040979385,0.1532190144062042,0.0,0.0,0.0,0.3257880210876465,0.0,0.0,0.0,0.2671926617622375,0.1225710064172744,0.0512076690793037,0.0,0.0,0.0,0.0,0.0,0.1076873391866684,0.1046779975295066,0.171912670135498,0.1381013393402099,0.0,0.0,0.308106005191803,0.1824284940958023,0.0,0.0,0.2108494937419891,0.0,0.0,0.0,0.1646666675806045,0.1638136804103851,0.0,0.0,0.0,0.0982740074396133,0.0,0.0,0.0,0.0,0.0,0.0340876653790473,0.0,0.1236680001020431,0.0,0.1723826825618744,0.0,0.0,0.0,0.1527329981327057,0.0,0.1412580013275146,0.2676886916160583,0.0,0.0,0.0,0.0,0.0,0.0,0.1608240008354187,0.0,0.3240273594856262,0.0,0.0,0.1859154999256134,0.1501390039920807,0.1186110004782676,0.3195703327655792,0.0,0.0897470042109489,0.1553306728601455,0.1895633339881897
2860,0.9338045120239258,0.0,0.9985162019729614,0.947905421257019,0.7937932014465332,0.9932252168655396,0.8652799725532532,0.9972228407859802,0.005995315965265,0.9962518811225892,0.7856878638267517,0.9856378436088562,0.4860303103923797,0.9929377436637878,0.9978223443031312,0.9760521650314332,0.2523693740367889,0.807796835899353,0.4999221861362457,0.9118413329124452,0.7831587195396423,0.7255131602287292,0.961337387561798,0.9087128639221193,0.8912400603294373,0.5565646290779114,0.6666578054428101,0.2867896258831024,0.3785573542118072,0.7314046621322632,0.6790176630020142,0.8130220174789429,0.4706782400608063,0.7432440519332886,0.9808807373046876,0.7560003399848938,0.417830228805542,0.982315480709076,0.8728093504905701,0.7581272125244141,0.986067533493042,0.9310232400894164,0.8543601036071777,0.952669084072113,0.8783485889434814,0.9411658644676208,0.9816315174102784,0.99201637506485,0.9559551477432252,0.3757484257221222,0.9288325309753418,0.7720234990119934,0.8809534311294556,0.9160946607589722,0.2395950555801391,0.6265023350715637,0.9831715822219848,0.7564515471458435,0.0,0.7264775037765503,0.5088052153587341,0.7513353228569031,0.1022393852472305,0.996357798576355,0.815014660358429,0.9861779808998108,0.4312089383602142,0.7106492519378662,0.2954698801040649,0.5985289216041565,0.7758582830429077,0.0,0.3824889361858368,0.737038791179657,0.6225371956825256,0.2588903307914734,0.4846636056900024,0.8081521987915039,0.9893803596496582,0.9943253397941588,0.9440938234329224,0.7459877729415894,0.8976818323135376,0.7550697326660156,0.8559159636497498,0.5686527490615845,0.9392341375350952,0.8553800582885742,0.9341585040092468,0.579999566078186,0.6460980176925659,0.7623640894889832,0.7823627591133118,0.9164198637008668,0.7640004754066467,0.421738713979721,0.2171148210763931,0.9556561708450316,0.6669621467590332,0.457776814699173,0.7692126631736755,0.938998520374298,0.8741992115974426,0.7771819829940796,0.8164307475090027,0.8298054933547974,0.9558308720588684,0.5592023730278015,0.957426905632019,0.8240727186203003,0.7845017910003662,0.984089970588684,0.3029955625534057,0.8773306608200073,0.4622332453727722,0.9254849553108216,0.9712265133857728,0.9505776166915894,0.411113828420639,0.7233701944351196,0.8127367496490479,0.5931387543678284,0.7997627258300781,0.2673457860946655,0.7562499642372131,0.9918435215950012,0.8893160820007324,0.5580828189849854
2866,0.0,0.0,0.1687290370464325,0.2000515908002853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054529398679733,0.0,0.0,0.0,0.0,0.0510206408798694,0.0,0.0699297115206718,0.1171890795230865,0.0,0.0,0.1108500659465789,0.0,0.0,0.0,0.0351185463368892,0.103538803756237,0.1231362074613571,0.0801994353532791,0.0,0.0,0.0,0.0,0.1727093458175659,0.0,0.0,0.0,0.0,0.0,0.0,0.0471071451902389,0.0443570725619792,0.0,0.1271431148052215,0.1827819496393203,0.0,0.0,0.1280975192785263,0.1518687456846237,0.0,0.0,0.0,0.0,0.0,0.1297782063484192,0.0,0.1729049682617187,0.0,0.0,0.2672713696956634,0.0,0.1881683766841888,0.0456862896680831,0.0,0.0,0.0,0.0,0.0382441915571689,0.0,0.0,0.0,0.0747895017266273,0.0671011358499527,0.1317089647054672,0.0,0.0,0.0,0.0,0.0,0.1676356792449951,0.1340261548757553,0.0,0.0937354788184166,0.0,0.0722847431898117,0.0,0.2282940596342086,0.134954884648323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136112436652183,0.0,0.1538764089345932,0.0,0.0,0.0,0.0,0.0,0.079794630408287,0.0,0.0,0.0,0.0,0.0,0.0,0.0946851298213005,0.0,0.0,0.0,0.0,0.0,0.0717395767569542,0.0,0.0,0.0,0.0337081030011177
2873,0.1201734766364097,0.0,0.0,0.0622920468449592,0.1190969422459602,0.1038133725523948,0.0,0.0,0.0,0.0,0.1133678704500198,0.0,0.1919781863689422,0.0,0.0,0.0,0.0,0.0,0.0729358121752739,0.0,0.1665625274181366,0.0,0.2997784316539764,0.0,0.1019198819994926,0.0,0.0,0.0848796963691711,0.07540775090456,0.0752776637673378,0.0,0.1262569427490234,0.2473729401826858,0.0,0.3263788819313049,0.0,0.0,0.0,0.015936417505145,0.0499427765607833,0.2836894690990448,0.203643336892128,0.0,0.0,0.1900061964988708,0.0,0.0,0.0,0.0,0.0,0.0,0.2642037570476532,0.072385162115097,0.1366620361804962,0.0,0.0,0.0,0.0,0.1194337233901023,0.253811240196228,0.0,0.1910321414470672,0.3895881772041321,0.0,0.0,0.2321166694164276,0.0,0.0,0.0,0.0,0.3218653798103332,0.0,0.0961349755525589,0.0,0.2939585149288177,0.1317437589168548,0.147826075553894,0.0813792869448661,0.1206207498908042,0.0,0.0,0.4054439067840576,0.1279949694871902,0.0,0.3535721004009247,0.0,0.0,0.3016810119152069,0.0540500022470951,0.0,0.0,0.0,0.1052612736821174,0.1085956394672393,0.2553510665893554,0.1395092904567718,0.0,0.2848708927631378,0.0,0.1852129846811294,0.0,0.3080059587955475,0.1311966925859451,0.0,0.0,0.123180091381073,0.0,0.2421173602342605,0.0,0.1431409120559692,0.19009330868721,0.0,0.0,0.201127603650093,0.0741020143032074,0.2348722368478775,0.2685407102108001,0.1141879260540008,0.159515842795372,0.1425836533308029,0.1416141539812088,0.0,0.0,0.1627985388040542,0.0,0.0,0.0,0.3481145203113556
2874,0.0036495614331215,0.1498445570468902,0.0041140192188322,0.1755715161561966,0.1270104944705963,0.0,0.0045589781366288,0.0,0.0,0.0476639680564403,0.0545451007783412,0.0249714348465204,0.0,0.0345520824193954,0.0,0.1325364559888839,0.0447479970753192,0.0,0.0,0.0,0.0,0.0,0.0,0.0356804765760898,0.0346376821398735,0.0,0.0961850956082344,0.0,0.029586274176836,0.0,0.177809327840805,0.0,0.0,0.0,0.1029876619577407,0.0603998750448226,0.0416224561631679,0.0115717053413391,0.0,0.0,0.0378611274063587,0.013920072466135,0.0727409198880195,0.0043203774839639,0.0572840459644794,0.0036563966423273,0.0968488901853561,0.0525012835860252,0.0,0.0079826842993497,0.0264152511954307,0.0,0.0085829654708504,0.0,0.1506812572479248,0.0188997685909271,0.0704204216599464,0.1899967491626739,0.0,0.0899210572242736,0.0,0.1136790812015533,0.0,0.0170655157417058,0.0192764643579721,0.048378974199295,0.2484487146139145,0.0,0.0,0.0,0.0,0.0277571659535169,0.0066799586638808,0.1138227060437202,0.0368555188179016,0.0324949361383914,0.1365214735269546,0.0446554757654666,0.0355441533029079,0.0049953777343034,0.0017009211005643,0.0933472290635109,0.0,0.175787940621376,0.1914988607168197,0.1505736261606216,0.0926291942596435,0.0655446872115135,0.0594643093645572,0.1963320225477218,0.0,0.0,0.0,0.2051082849502563,0.0230046845972538,0.0,0.0071390587836503,0.0,0.0289518162608146,0.0339876301586627,0.1475459337234497,0.0320750325918197,0.0,0.0,0.0993662625551223,0.0810929015278816,0.0056652002967894,0.0353867635130882,0.0131922038272023,0.0046109477989375,0.029747374355793,0.2012630999088287,0.0408282168209552,0.0567407235503196,0.1251890212297439,0.0525628253817558,0.0,0.0687668770551681,0.0,0.0363956205546855,0.0371019504964351,0.0,0.0,0.0,0.0415707565844059,0.2369938641786575,0.0,0.0
2877,0.0,0.0,0.0,0.0,0.0,0.0,0.021696500480175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211343355476856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121894247829914,0.0,0.047154251486063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390135012567043,0.0,0.0,0.1735012531280517,0.0,0.0,0.0,0.0443966686725616,0.0,0.0,0.0,0.0,0.0595392510294914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574140042066574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452474988996982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116211749613285,0.0,0.2201707512140274,0.0,0.0
2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
