,bodyId,type,instance,superclass,subclass,hemilineage,size,predictedNt,predictedNtProb,consensusNt,somaSide,rootSide,motor module,step contribution,class
0,10001,DNp01,DNp01(GF)_R,descending_neuron,lt,,106999248062,acetylcholine,,acetylcholine,R,,,,descending neuron
1,10010,DNp01,DNp01(GF)_L,descending_neuron,lt,,90872400261,acetylcholine,,acetylcholine,L,,,,descending neuron
2,10026,DNp18,DNp18_R,descending_neuron,xn,,29266722725,acetylcholine,,acetylcholine,R,,,,descending neuron
3,10030,pIP1,pIP1_L,descending_neuron,xl,,24748480219,acetylcholine,,acetylcholine,L,,,,descending neuron
4,10033,DNg56,DNg56_R,descending_neuron,xn,,3444006847,gaba,,gaba,R,,,,descending neuron
5,10038,pIP1,pIP1_R,descending_neuron,xl,,23656011768,acetylcholine,,acetylcholine,R,,,,descending neuron
6,10045,DNg100,DNg100_L,descending_neuron,xl,,16688976137,acetylcholine,,acetylcholine,L,,,,descending neuron
7,10048,DNp18,DNp18_L,descending_neuron,xn,,26894917169,acetylcholine,,acetylcholine,L,,,,descending neuron
8,10054,DNpe013,DNpe013(PS168)_R,descending_neuron,xn,,4266020309,acetylcholine,,acetylcholine,R,,,,descending neuron
9,10056,DNg100,DNg100_R,descending_neuron,xl,,16542412146,acetylcholine,,acetylcholine,R,,,,descending neuron
10,10059,DNp20,DNp20_R,descending_neuron,xn,,22165787315,acetylcholine,,acetylcholine,R,,,,descending neuron
11,10063,DNp27,DNp27_R,descending_neuron,xn,,18410056149,acetylcholine,,acetylcholine,R,,,,descending neuron
12,10065,DNb05,DNb05_R,descending_neuron,xn,,15280107409,acetylcholine,,acetylcholine,R,,,,descending neuron
13,10071,AN12B011,AN12B011_L,ascending_neuron,CA,,2550469315,octopamine,,gaba,L,,,,ascending neuron
14,10090,aSP22,aSP22(DNa12)_L,descending_neuron,xn,,10354405896,acetylcholine,,acetylcholine,L,,,,descending neuron
15,10091,DNpe042,DNpe042(CL262)_L,descending_neuron,lt,,4015503363,acetylcholine,,acetylcholine,L,,,,descending neuron
16,10104,aSP22,aSP22(DNa12)_R,descending_neuron,xn,,10086940179,acetylcholine,,acetylcholine,R,,,,descending neuron
17,10106,DNp11,DNp11_R,descending_neuron,xn,,19641013319,acetylcholine,,acetylcholine,R,,,,descending neuron
18,10117,DNp02,DNp02_R,descending_neuron,lt,,16676856127,acetylcholine,,acetylcholine,R,,,,descending neuron
19,10118,DNb05,DNb05_L,descending_neuron,xn,,15537294586,acetylcholine,,acetylcholine,L,,,,descending neuron
20,10123,DNg30,DNg30_L,descending_neuron,xn,,9024495340,serotonin,,serotonin,L,,,,descending neuron
21,10124,DNg105,DNg105_L,descending_neuron,xl,,14094782631,gaba,,gaba,L,,,,descending neuron
22,10131,DNg74_a,DNg74_a_R,descending_neuron,xl,,16602599756,gaba,,gaba,R,,,,descending neuron
23,10141,DNg15,DNg15_L,descending_neuron,xn,,18387696230,acetylcholine,,acetylcholine,L,,,,descending neuron
24,10143,DNp30,DNp30_L,descending_neuron,xn,,11778082653,glutamate,,glutamate,L,,,,descending neuron
25,10151,DNge103,DNge103_R,descending_neuron,xl,,6007112130,gaba,,gaba,R,,,,descending neuron
26,10160,DNg90,DNg90_L,descending_neuron,xl,,5683633007,gaba,,gaba,L,,,,descending neuron
27,10162,DNp20,DNp20_L,descending_neuron,xn,,20636499414,acetylcholine,,acetylcholine,L,,,,descending neuron
28,10163,DNge036,DNge036_L,descending_neuron,fl,,5590662029,acetylcholine,,acetylcholine,L,,,,descending neuron
29,10177,DNg16,DNg16_L,descending_neuron,xl,,14276492745,acetylcholine,,acetylcholine,L,,,,descending neuron
30,10180,AN02A002,AN02A002_R,ascending_neuron,BA,,14243308236,glutamate,,glutamate,R,,,,ascending neuron
31,10192,DNg75,DNg75(hb1874217622)_L,descending_neuron,xl,,9368550711,acetylcholine,,acetylcholine,L,,,,descending neuron
32,10195,DNp29,DNp29(NPFP1)_R,descending_neuron,xn,,5897597920,serotonin,,unclear,R,,,,descending neuron
33,10197,DNp02,DNp02_L,descending_neuron,lt,,16016693766,acetylcholine,,acetylcholine,L,,,,descending neuron
34,10213,DNge083,DNge083_R,descending_neuron,xl,,4085241220,glutamate,,glutamate,R,,,,descending neuron
35,10216,DNge037,DNge037_R,descending_neuron,xl,,12102135193,acetylcholine,,acetylcholine,R,,,,descending neuron
36,10218,DNg35,DNg35_R,descending_neuron,xl,,10467607041,acetylcholine,,acetylcholine,R,,,,descending neuron
37,10221,DNge037,DNge037_L,descending_neuron,xl,,10715725701,acetylcholine,,acetylcholine,L,,,,descending neuron
38,10223,DNpe056,DNpe056(PVLP146)_L,descending_neuron,xn,,6621015653,acetylcholine,,acetylcholine,L,,,,descending neuron
39,10228,DNp06,DNp06_L,descending_neuron,lt,,10587551113,acetylcholine,,acetylcholine,L,,,,descending neuron
40,10234,DNp35,DNp35(PVLP136)_L,descending_neuron,xn,,5964427548,acetylcholine,,acetylcholine,L,,,,descending neuron
41,10236,DNg99,DNg99_R,descending_neuron,xn,,7761416070,gaba,,gaba,R,,,,descending neuron
42,10237,DNg30,DNg30_R,descending_neuron,xn,,9156863518,serotonin,,serotonin,R,,,,descending neuron
43,10244,DNp55,DNp55(WED180)_L,descending_neuron,xn,,6482240648,acetylcholine,,acetylcholine,L,,,,descending neuron
44,10245,DNp36,DNp36(CL342)_R,descending_neuron,xn,,6246016598,glutamate,,glutamate,R,,,,descending neuron
45,10247,DNg74_a,DNg74_a_L,descending_neuron,xl,,15565276848,gaba,,gaba,L,,,,descending neuron
46,10249,DNp31,DNp31_L,descending_neuron,ut,,12705560837,acetylcholine,,acetylcholine,L,,,,descending neuron
47,10259,DNp11,DNp11_L,descending_neuron,xn,,19752117277,acetylcholine,,acetylcholine,L,,,,descending neuron
48,10264,DNp31,DNp31_R,descending_neuron,ut,,12534361242,acetylcholine,,acetylcholine,R,,,,descending neuron
49,10274,DNg108,DNg108_L,descending_neuron,xl,,16470840071,gaba,,gaba,L,,,,descending neuron
50,10280,DNp47,DNp47(PS293)_R,descending_neuron,xn,,4769346311,acetylcholine,,acetylcholine,R,,,,descending neuron
51,10281,DNg108,DNg108_R,descending_neuron,xl,,17105026118,gaba,,gaba,R,,,,descending neuron
52,10283,DNp103,DNp103(PVLP119)_R,descending_neuron,lt,,7819176290,acetylcholine,,acetylcholine,R,,,,descending neuron
53,10286,DNpe053,DNpe053(SMP454)_L,descending_neuron,xn,,9038933608,acetylcholine,,acetylcholine,L,,,,descending neuron
54,10295,DNg34,DNg34_L,descending_neuron,xl,,13056206350,octopamine,,unclear,L,,,,descending neuron
55,10296,DNge054,DNge054_R,descending_neuron,xl,,7189890884,gaba,,gaba,R,,,,descending neuron
56,10301,DNge050,DNge050_L,descending_neuron,xl,,11442061477,acetylcholine,,acetylcholine,L,,,,descending neuron
57,10304,DNge041,DNge041_R,descending_neuron,xl,,4154582801,acetylcholine,,acetylcholine,R,,,,descending neuron
58,10336,DNg22,DNg22_R,descending_neuron,xn,,4624515182,acetylcholine,,acetylcholine,R,,,,descending neuron
59,10341,DNp19,DNp19_L,descending_neuron,xn,,7337695184,acetylcholine,,acetylcholine,L,,,,descending neuron
60,10342,DNc02,DNc02(SIFa)_R,descending_neuron,xn,,8427409294,unclear,,unclear,R,,,,descending neuron
61,10354,DNp73,DNp73_R,descending_neuron,xn,,11871116473,acetylcholine,,acetylcholine,R,,,,descending neuron
62,10360,DNa02,DNa02_R,descending_neuron,xl,,15625110542,acetylcholine,,acetylcholine,R,,,,descending neuron
63,10361,DNg40,DNg40(hb5813056435)_L,descending_neuron,lt,,3750785807,glutamate,,glutamate,L,,,,descending neuron
64,10366,DNp59,DNp59(CL247)_R,descending_neuron,lt,,6022632587,gaba,,gaba,R,,,,descending neuron
65,10377,DNge054,DNge054_L,descending_neuron,xl,,7027653243,gaba,,gaba,L,,,,descending neuron
66,10379,DNa10,DNa10_R,descending_neuron,xn,,11525869436,acetylcholine,,acetylcholine,R,,,,descending neuron
67,10384,DNp63,DNp63(PS113)_R,descending_neuron,xn,,4443307117,acetylcholine,,acetylcholine,R,,,,descending neuron
68,10388,DNp13,DNp13_R,descending_neuron,xn,,9974829344,acetylcholine,,acetylcholine,R,,,,descending neuron
69,10394,DNg98,DNg98_L,descending_neuron,xn,,8343234289,gaba,,gaba,L,,,,descending neuron
70,10411,DNb09,DNb09(DNb01)_R,descending_neuron,xn,,6642366200,glutamate,,glutamate,R,,,,descending neuron
71,10416,DNde002,DNde002(VES029)_L,descending_neuron,xl,,7503534619,acetylcholine,,acetylcholine,L,,,,descending neuron
72,10417,DNp103,DNp103(PVLP119)_L,descending_neuron,lt,,8337569037,acetylcholine,,acetylcholine,L,,,,descending neuron
73,10425,DNp10,DNp10_L,descending_neuron,xl,,9561025845,acetylcholine,,acetylcholine,L,,,,descending neuron
74,10433,DNp10,DNp10_R,descending_neuron,xl,,10827303088,acetylcholine,,acetylcholine,R,,,,descending neuron
75,10440,DNg16,DNg16_R,descending_neuron,xl,,13554267798,acetylcholine,,acetylcholine,R,,,,descending neuron
76,10442,DNa01,DNa01(VES006)_L,descending_neuron,xl,,8291999725,acetylcholine,,acetylcholine,L,,,,descending neuron
77,10444,DNge035,DNge035_L,descending_neuron,xl,,9642927039,acetylcholine,,acetylcholine,L,,,,descending neuron
78,10446,DNp73,DNp73_L,descending_neuron,xn,,10572259932,acetylcholine,,acetylcholine,L,,,,descending neuron
79,10447,DNge138,DNge138_M,descending_neuron,xn,,5769078200,octopamine,,unclear,M,,,,descending neuron
80,10449,DNpe025,DNpe025(PVLP145)_L,descending_neuron,xl,,6426862693,acetylcholine,,acetylcholine,L,,,,descending neuron
81,10458,DNp13,DNp13_L,descending_neuron,xn,,9469950841,acetylcholine,,acetylcholine,L,,,,descending neuron
82,10460,DNa09,DNa09_R,descending_neuron,xn,,5478302485,acetylcholine,,acetylcholine,R,,,,descending neuron
83,10464,DNp08,DNp08(PS271)_R,descending_neuron,xn,,4359326117,glutamate,,glutamate,R,,,,descending neuron
84,10469,DNbe001,DNbe001(PS103)_L,descending_neuron,ut,,11929048580,acetylcholine,,acetylcholine,L,,,,descending neuron
85,10482,DNg35,DNg35_L,descending_neuron,xl,,10514570632,acetylcholine,,acetylcholine,L,,,,descending neuron
86,10499,DNge039,DNge039_R,descending_neuron,fl,,2660997264,acetylcholine,,acetylcholine,R,,,,descending neuron
87,10504,DNp62,DNp62(DSKMP1B)_R,descending_neuron,xn,,7741155614,unclear,,unclear,R,,,,descending neuron
88,10506,DNg37,DNg37_R,descending_neuron,xl,,10059306415,acetylcholine,,acetylcholine,R,,,,descending neuron
89,10512,ANXXX109,ANXXX109_R,ascending_neuron,BA,,3848341280,gaba,,gaba,R,,,,ascending neuron
90,10520,DNg74_b,DNg74_b_L,descending_neuron,xl,,12112020823,gaba,,gaba,L,,,,descending neuron
91,10527,DNpe017,DNpe017(hb1406000196)_L,descending_neuron,xn,,9695807240,acetylcholine,,acetylcholine,L,,,,descending neuron
92,10535,DNg37,DNg37_L,descending_neuron,xl,,10134726577,acetylcholine,,acetylcholine,L,,,,descending neuron
93,10536,DNg29,DNg29_L,descending_neuron,xn,,8744255856,acetylcholine,,acetylcholine,L,,,,descending neuron
94,10543,DNa16,DNa16(PS014)_R,descending_neuron,ut,,7483842596,acetylcholine,,acetylcholine,R,,,,descending neuron
95,10544,DNg88,DNg88_R,descending_neuron,xl,,6762988249,acetylcholine,,acetylcholine,R,,,,descending neuron
96,10548,DNg80,DNg80_R,descending_neuron,xn,,5274672228,glutamate,,glutamate,R,,,,descending neuron
97,10552,DNp29,DNp29(NPFP1)_L,descending_neuron,xn,,5980090820,unclear,,unclear,L,,,,descending neuron
98,10558,DNp35,DNp35(PVLP136)_R,descending_neuron,xn,,6160544905,acetylcholine,,acetylcholine,R,,,,descending neuron
99,10562,DNp26,DNp26_L,descending_neuron,xn,,8226798759,acetylcholine,,acetylcholine,L,,,,descending neuron
100,10575,DNde002,DNde002(VES029)_R,descending_neuron,xl,,7766183382,acetylcholine,,acetylcholine,R,,,,descending neuron
101,10577,DNg96,DNg96_R,descending_neuron,xl,,7131467548,glutamate,,glutamate,R,,,,descending neuron
102,10578,DNpe034,DNpe034(SMP486_b)_R,descending_neuron,ad,,3128636466,acetylcholine,,acetylcholine,R,,,,descending neuron
103,10580,DNp70,DNp70(CL305)_L,descending_neuron,xn,,5244521548,acetylcholine,,acetylcholine,L,,,,descending neuron
104,10581,IN06B012,IN06B012_L,vnc_intrinsic,BI,,5059838833,gaba,,gaba,L,,,,intrinsic neuron
105,10582,DNge040,DNge040_L,descending_neuron,xl,,5269536114,glutamate,,glutamate,L,,,,descending neuron
106,10584,DNp06,DNp06_R,descending_neuron,lt,,11466537236,acetylcholine,,acetylcholine,R,,,,descending neuron
107,10587,DNge011,DNge011_L,descending_neuron,fl,,2597236527,acetylcholine,,acetylcholine,L,,,,descending neuron
108,10589,DNp43,DNp43(CL332)_L,descending_neuron,xl,,5901414928,acetylcholine,,acetylcholine,L,,,,descending neuron
109,10590,DNpe052,DNpe052(AVLP564)_L,descending_neuron,xl,,4016424098,acetylcholine,,acetylcholine,L,,,,descending neuron
110,10601,DNpe025,DNpe025(PVLP145)_R,descending_neuron,xl,,6637436070,acetylcholine,,acetylcholine,R,,,,descending neuron
111,10643,DNge059,DNge059_R,descending_neuron,xl,,5475117314,acetylcholine,,acetylcholine,R,,,,descending neuron
112,10649,DNp38,DNp38_L,descending_neuron,xn,,3650673848,acetylcholine,,acetylcholine,L,,,,descending neuron
113,10654,DNb01,DNb01_L,descending_neuron,xn,,6261979628,glutamate,,glutamate,L,,,,descending neuron
114,10662,DNge003,DNge003_L,descending_neuron,xl,,4979889272,acetylcholine,,acetylcholine,L,,,,descending neuron
115,10664,DNp33,DNp33(SAD095)_R,descending_neuron,ut,,4816829555,acetylcholine,,acetylcholine,R,,,,descending neuron
116,10668,DNge006,DNge006_R,descending_neuron,xn,,3583240636,acetylcholine,,acetylcholine,R,,,,descending neuron
117,10671,AN02A002,AN02A002_L,ascending_neuron,BA,,14708520158,glutamate,,glutamate,L,,,,ascending neuron
118,10672,DNae009,DNae009(PS009)_R,descending_neuron,xn,,7408084750,acetylcholine,,acetylcholine,R,,,,descending neuron
119,10674,DNp59,DNp59(CL247)_L,descending_neuron,lt,,6094658967,gaba,,gaba,L,,,,descending neuron
120,10676,DNg49,DNg49_L,descending_neuron,nt,,5328608630,gaba,,gaba,L,,,,descending neuron
121,10680,DNp48,DNp48(SMP462)_L,descending_neuron,xn,,5330065058,acetylcholine,,acetylcholine,L,,,,descending neuron
122,10686,DNge132,DNge132_L,descending_neuron,xn,,4195487007,acetylcholine,,acetylcholine,L,,,,descending neuron
123,10700,DNpe001,DNpe001(IB111)_L,descending_neuron,xn,,2365080817,acetylcholine,,acetylcholine,L,,,,descending neuron
124,10703,DNge036,DNge036_R,descending_neuron,fl,,5724304312,acetylcholine,,acetylcholine,R,,,,descending neuron
125,10705,DNc02,DNc02(SIFa)_L,descending_neuron,xn,,8647436020,unclear,,unclear,L,,,,descending neuron
126,10706,DNx01,DNx01_L,sensory_descending,,,9070140059,acetylcholine,,acetylcholine,,L,,,sensory descending
127,10710,DNg102,DNg102_R,descending_neuron,xn,,5053634169,gaba,,gaba,R,,,,descending neuron
128,10711,DNb07,DNb07(PS067)_L,descending_neuron,xn,,3057745910,glutamate,,glutamate,L,,,,descending neuron
129,10712,DNp36,DNp36(CL342)_L,descending_neuron,xn,,6779562584,glutamate,,glutamate,L,,,,descending neuron
130,10713,DNp42,DNp42_L,descending_neuron,xn,,7951297754,acetylcholine,,acetylcholine,L,,,,descending neuron
131,10717,DNg93,DNg93_R,descending_neuron,xl,,9862646119,gaba,,gaba,R,,,,descending neuron
132,10724,DNp62,DNp62(DSKMP1B)_L,descending_neuron,xn,,7450096127,unclear,,unclear,L,,,,descending neuron
133,10727,DNpe002,DNpe002(VES068)_L,descending_neuron,xl,,6236890113,acetylcholine,,acetylcholine,L,,,,descending neuron
134,10732,DNpe056,DNpe056(PVLP146)_R,descending_neuron,xn,,7082839506,acetylcholine,,acetylcholine,R,,,,descending neuron
135,10734,DNg93,DNg93_L,descending_neuron,xl,,9810459160,gaba,,gaba,L,,,,descending neuron
136,10739,DNg24,DNg24_L,descending_neuron,xn,,6196717350,gaba,,gaba,L,,,,descending neuron
137,10740,DNge143,DNge143_L,descending_neuron,nt,,3883632709,gaba,,gaba,L,,,,descending neuron
138,10752,DNp03,DNp03_L,descending_neuron,ut,,6532102548,acetylcholine,,acetylcholine,L,,,,descending neuron
139,10759,DNb01,DNb01_R,descending_neuron,xn,,6583667460,glutamate,,glutamate,R,,,,descending neuron
140,10760,DNa01,DNa01(VES006)_R,descending_neuron,xl,,8413579951,acetylcholine,,acetylcholine,R,,,,descending neuron
141,10763,MDN,MDN_R,descending_neuron,xn,,3988096967,acetylcholine,,acetylcholine,R,,,,descending neuron
142,10765,pMP2,pMP2_R,descending_neuron,xn,,7159917770,acetylcholine,,acetylcholine,R,,,,descending neuron
143,10770,DNp23,DNp23_L,descending_neuron,xn,,3634771044,acetylcholine,,acetylcholine,L,,,,descending neuron
144,10783,DNp09,DNp09_L,descending_neuron,xl,,5594143150,acetylcholine,,acetylcholine,L,,,,descending neuron
145,10800,DNbe007,DNbe007(VES042)_L,descending_neuron,xl,,3463040886,acetylcholine,,acetylcholine,L,,,,descending neuron
146,10805,DNb02,DNb02_R,descending_neuron,ut,,2875282516,glutamate,,glutamate,R,,,,descending neuron
147,10810,DNp66,DNp66(AVLP499)_L,descending_neuron,xn,,5418605838,acetylcholine,,acetylcholine,L,,,,descending neuron
148,10813,DNp43,DNp43(CL332)_R,descending_neuron,xl,,6251039429,acetylcholine,,acetylcholine,R,,,,descending neuron
149,10822,DNge047,DNge047_R,descending_neuron,xn,,6386700955,unclear,,unclear,R,,,,descending neuron
150,10823,DNp48,DNp48(SMP462)_R,descending_neuron,xn,,4590995298,acetylcholine,,acetylcholine,R,,,,descending neuron
151,10833,DNge062,DNge062_R,descending_neuron,xl,,2619569605,acetylcholine,,acetylcholine,R,,,,descending neuron
152,10834,DNpe013,DNpe013(PS168)_L,descending_neuron,xn,,4235881623,acetylcholine,,acetylcholine,L,,,,descending neuron
153,10837,DNa15,DNa15(PS017)_R,descending_neuron,ut,,8938012825,acetylcholine,,acetylcholine,R,,,,descending neuron
154,10838,DNde005,DNde005(VES028)_R,descending_neuron,xl,,3940679762,acetylcholine,,acetylcholine,R,,,,descending neuron
155,10840,AN19B017,AN19B017_R,ascending_neuron,BA,,7362526405,acetylcholine,,acetylcholine,R,,,,ascending neuron
156,10842,CB0429,CB0429_L,descending_neuron,xn,,3380343328,acetylcholine,,acetylcholine,L,,,,descending neuron
157,10844,DNge053,DNge053_L,descending_neuron,xn,,5813574647,acetylcholine,,acetylcholine,L,,,,descending neuron
158,10846,DNge107,DNge107_R,descending_neuron,xn,,8541411245,gaba,,gaba,R,,,,descending neuron
159,10853,DNge049,DNge049_L,descending_neuron,xl,,7255184448,acetylcholine,,acetylcholine,L,,,,descending neuron
160,10856,DNge129,DNge129_R,descending_neuron,xl,,7327174821,gaba,,gaba,R,,,,descending neuron
161,10873,DNg39,DNg39_R,descending_neuron,xl,,3520785519,acetylcholine,,acetylcholine,R,,,,descending neuron
162,10884,DNa15,DNa15(PS017)_L,descending_neuron,ut,,9530428708,acetylcholine,,acetylcholine,L,,,,descending neuron
163,10885,DNg88,DNg88_L,descending_neuron,xl,,6820367768,acetylcholine,,acetylcholine,L,,,,descending neuron
164,10888,DNb06,DNb06_L,descending_neuron,xl,,8649441158,acetylcholine,,acetylcholine,L,,,,descending neuron
165,10895,DNg90,DNg90(hb1467707486)_R,descending_neuron,xl,,5695219981,gaba,,gaba,R,,,,descending neuron
166,10922,AN08B010,AN08B010_L,ascending_neuron,BA,,5812575814,acetylcholine,,acetylcholine,L,,,,ascending neuron
167,10923,DNg40,DNg40(hb5813056435)_R,descending_neuron,lt,,4647751833,glutamate,,glutamate,R,,,,descending neuron
168,10924,DNa04,DNa04(PS015)_R,descending_neuron,ut,,6930544606,acetylcholine,,acetylcholine,R,,,,descending neuron
169,10930,pMP2,pMP2_L,descending_neuron,xn,,6682091238,acetylcholine,,acetylcholine,L,,,,descending neuron
170,10931,DNpe045,DNpe045(DNp23)_L,descending_neuron,xn,,5896128171,acetylcholine,,acetylcholine,L,,,,descending neuron
171,10952,DNge107,DNge107_L,descending_neuron,xn,,9149607201,gaba,,gaba,L,,,,descending neuron
172,10957,DNp69,DNp69(CL304)_R,descending_neuron,xn,,6769218211,acetylcholine,,acetylcholine,R,,,,descending neuron
173,10959,DNg98,DNg98_R,descending_neuron,xn,,8156589806,gaba,,gaba,R,,,,descending neuron
174,10967,DNg70,DNg70_R,descending_neuron,xn,,6386276007,gaba,,gaba,R,,,,descending neuron
175,10968,DNp34,DNp34_L,descending_neuron,xl,,6555650438,acetylcholine,,acetylcholine,L,,,,descending neuron
176,10971,DNa11,DNa11(VES008)_L,descending_neuron,xl,,4430604630,acetylcholine,,acetylcholine,L,,,,descending neuron
177,10975,DNa03,DNa03_R,descending_neuron,it,,4283814144,acetylcholine,,acetylcholine,R,,,,descending neuron
178,10976,DNge146,DNge146_R,descending_neuron,fl,,2806153264,gaba,,gaba,R,,,,descending neuron
179,10979,DNge103,DNge103_L,descending_neuron,xl,,5531223212,gaba,,gaba,L,,,,descending neuron
180,10985,DNbe004,DNbe004(PS066)_R,descending_neuron,xn,,6403020539,glutamate,,glutamate,R,,,,descending neuron
181,10989,DNp03,DNp03_R,descending_neuron,ut,,6471460790,acetylcholine,,acetylcholine,R,,,,descending neuron
182,11002,DNae002,DNae002(DNa04)_L,descending_neuron,ut,,9668483463,acetylcholine,,acetylcholine,L,,,,descending neuron
183,11006,DNge129,DNge129_L,descending_neuron,xl,,7096666708,gaba,,gaba,L,,,,descending neuron
184,11020,DNp05,DNp05_R,descending_neuron,xn,,5865531000,acetylcholine,,acetylcholine,R,,,,descending neuron
185,11028,DNb09,DNb09(DNb01)_L,descending_neuron,xn,,6561679111,glutamate,,glutamate,L,,,,descending neuron
186,11036,DNg80,DNg80_L,descending_neuron,xn,,5636732855,glutamate,,glutamate,L,,,,descending neuron
187,11048,DNge068,DNge068_R,descending_neuron,fl,,1985506339,glutamate,,glutamate,R,,,,descending neuron
188,11057,DNbe004,DNbe004(PS066)_L,descending_neuron,xn,,6231621152,glutamate,,glutamate,L,,,,descending neuron
189,11063,DNge032,DNge032_L,descending_neuron,xl,,3991534089,acetylcholine,,acetylcholine,L,,,,descending neuron
190,11065,DNp14,DNp14(SMP585)_R,descending_neuron,xn,,5498958595,acetylcholine,,acetylcholine,R,,,,descending neuron
191,11066,DNa13,DNa13(LAL041)_R,descending_neuron,xl,,7249845622,acetylcholine,,acetylcholine,R,,,,descending neuron
192,11067,DNb06,DNb06_R,descending_neuron,xl,,4195862245,acetylcholine,,acetylcholine,R,,,,descending neuron
193,11072,DNp12,DNp12(WED105)_L,descending_neuron,xn,,6898286591,acetylcholine,,acetylcholine,L,,,,descending neuron
194,11074,DNg13,DNg13_L,descending_neuron,xl,,7163128936,acetylcholine,,acetylcholine,L,,,,descending neuron
195,11075,DNg99,DNg99_L,descending_neuron,xn,,7473886598,gaba,,gaba,L,,,,descending neuron
196,11078,DNg96,DNg96_L,descending_neuron,xl,,7450040806,glutamate,,glutamate,L,,,,descending neuron
197,11088,DNp55,DNp55(WED180)_R,descending_neuron,xn,,6328537244,acetylcholine,,acetylcholine,R,,,,descending neuron
198,11097,DNge067,DNge067_L,descending_neuron,xl,,3174540802,gaba,,gaba,L,,,,descending neuron
199,11098,DNg78,DNg78_L,descending_neuron,xn,,2854689265,acetylcholine,,acetylcholine,L,,,,descending neuron
200,11103,DNge141,DNge141_R,descending_neuron,xn,,5442205157,gaba,,gaba,R,,,,descending neuron
201,11111,DNbe003,DNbe003(hb5813024933)_L,descending_neuron,xl,,4351663655,acetylcholine,,acetylcholine,L,,,,descending neuron
202,11116,pIP10,pIP10_R,descending_neuron,xn,,5671902535,acetylcholine,,acetylcholine,R,,,,descending neuron
203,11127,DNge059,DNge059_L,descending_neuron,xl,,5716242121,acetylcholine,,acetylcholine,L,,,,descending neuron
204,11131,DNg70,DNg70_L,descending_neuron,xn,,6378208833,gaba,,gaba,L,,,,descending neuron
205,11133,DNp70,DNp70(CL305)_R,descending_neuron,xn,,5011028606,acetylcholine,,acetylcholine,R,,,,descending neuron
206,11137,DNp04,DNp04_R,descending_neuron,lt,,8325215214,acetylcholine,,acetylcholine,R,,,,descending neuron
207,11158,DNge026,DNge026_R,descending_neuron,xn,,3896127345,glutamate,,glutamate,R,,,,descending neuron
208,11159,DNp71,DNp71(DNp09)_R,descending_neuron,xl,,4093955382,acetylcholine,,acetylcholine,R,,,,descending neuron
209,11160,DNd02,DNd02(SAD039)_L,descending_neuron,xl,,8188648426,unclear,,unclear,L,,,,descending neuron
210,11172,DNg32,DNg32_R,descending_neuron,ut,,3606172701,acetylcholine,,acetylcholine,R,,,,descending neuron
211,11173,DNg103,DNg103_R,descending_neuron,xl,,3562245830,gaba,,gaba,R,,,,descending neuron
212,11177,DNp09,DNp09_R,descending_neuron,xl,,4985441081,acetylcholine,,acetylcholine,R,,,,descending neuron
213,11179,DNge051,DNge051_R,descending_neuron,fl,,3070618435,gaba,,gaba,R,,,,descending neuron
214,11182,DNp101,DNp101(CL334)_R,descending_neuron,xn,,3203387558,acetylcholine,,acetylcholine,R,,,,descending neuron
215,11198,DNg19,DNg19_R,descending_neuron,xl,,3726812763,acetylcholine,,acetylcholine,R,,,,descending neuron
216,11201,DNpe007,DNpe007(hb1343489608)_L,descending_neuron,xl,,2438264183,acetylcholine,,acetylcholine,L,,,,descending neuron
217,11204,DNp49,DNp49_L,descending_neuron,xn,,5690415797,glutamate,,glutamate,L,,,,descending neuron
218,11215,DNp15,DNp15_R,descending_neuron,ut,,7283134270,acetylcholine,,acetylcholine,R,,,,descending neuron
219,11222,DNg111,DNg111(hb1573072464)_L,descending_neuron,xn,,4623181186,glutamate,,glutamate,L,,,,descending neuron
220,11223,DNg79,DNg79_L,descending_neuron,xn,,2892333555,acetylcholine,,acetylcholine,L,,,,descending neuron
221,11232,DNde003,DNde003(LAL106)_L,descending_neuron,xl,,1603188892,acetylcholine,,acetylcholine,L,,,,descending neuron
222,11233,DNa11,DNa11(VES008)_R,descending_neuron,xl,,4382799642,acetylcholine,,acetylcholine,R,,,,descending neuron
223,11239,DNx01,DNx01_R,sensory_descending,,,7530115598,acetylcholine,,acetylcholine,,R,,,sensory descending
224,11241,DNge143,DNge143_R,descending_neuron,nt,,3754524066,gaba,,gaba,R,,,,descending neuron
225,11246,DNbe006,DNbe006_L,descending_neuron,xn,,2401151589,acetylcholine,,acetylcholine,L,,,,descending neuron
226,11251,DNpe043,DNpe043(CL207)_L,descending_neuron,xn,,3063796989,acetylcholine,,acetylcholine,L,,,,descending neuron
227,11256,DNge040,DNge040_R,descending_neuron,xl,,4861223476,glutamate,,glutamate,R,,,,descending neuron
228,11257,DNp45,DNp45(PVLP117)_R,descending_neuron,xn,,3793502843,acetylcholine,,acetylcholine,R,,,,descending neuron
229,11258,DNd05,DNd05(CL124)_L,descending_neuron,xl,,4139548120,acetylcholine,,acetylcholine,L,,,,descending neuron
230,11259,DNp68,DNp68(CL138)_R,descending_neuron,xn,,4634117005,acetylcholine,,acetylcholine,R,,,,descending neuron
231,11261,DNp54,DNp54(PS163)_L,descending_neuron,xn,,4092202307,gaba,,gaba,L,,,,descending neuron
232,11288,MDN,MDN_L,descending_neuron,xn,,4099234794,acetylcholine,,acetylcholine,L,,,,descending neuron
