,0.0,0.05,0.1,0.15,0.2,0.3,0.5
269,5,2,2,2,1,1,3
270,5,5,5,4,4,4,99
271,3,3,2,2,1,1,4
272,5,4,4,4,4,6,74
273,3,3,2,2,3,3,4
274,5,6,6,5,7,68,70
275,3,3,4,4,4,5,7
276,2,3,4,5,5,6,7
277,2,3,2,3,3,3,3
278,2,2,1,1,1,2,3
279,3,2,2,2,2,5,89
280,3,3,3,2,2,2,17
281,3,2,2,2,1,1,2
282,3,4,4,5,6,11,101
283,2,2,2,2,2,3,4
284,5,5,3,3,3,3,95
285,2,2,2,2,3,3,2
286,3,3,4,4,3,4,3
287,3,1,1,0,0,0,0
288,3,3,5,6,7,9,101
289,4,3,3,2,2,2,1
290,2,2,1,1,1,1,2
291,2,2,3,3,3,4,5
292,2,3,3,3,6,5,9
293,2,2,2,2,2,2,2
294,3,3,3,3,3,2,7
295,3,3,3,3,3,3,4
296,3,3,3,3,2,1,2
297,3,4,4,4,4,1,2
298,3,2,3,3,5,13,81
299,3,4,4,4,4,3,4
300,3,3,3,3,3,3,2
301,3,4,4,4,5,6,6
302,2,2,2,2,2,2,2
303,4,4,4,4,4,3,2
304,3,3,3,3,3,2,2
305,2,3,3,3,4,4,3
306,2,2,2,2,2,5,9
307,3,3,4,5,5,4,4
308,3,4,4,4,5,6,8
309,3,4,4,5,4,5,8
310,3,2,2,3,3,4,5
311,2,3,4,4,2,2,4
312,4,4,4,4,4,6,69
313,3,3,2,2,2,2,4
314,2,2,2,2,2,3,87
315,3,2,3,3,3,7,96
316,3,3,3,3,3,2,4
317,4,5,5,5,5,7,10
318,4,4,3,3,3,2,0
319,2,3,3,3,3,3,2
320,2,2,2,2,2,2,2
321,5,5,4,4,5,7,11
322,3,2,2,2,1,1,2
323,3,3,2,2,1,1,80
324,2,2,2,2,2,5,12
325,3,2,2,2,2,2,2
326,2,2,1,1,1,1,4
327,2,2,3,5,5,7,9
328,2,2,2,2,2,2,1
329,2,2,3,3,2,3,14
330,3,3,0,0,0,0,0
331,2,2,2,2,2,2,7
332,3,3,3,4,3,2,3
333,3,4,4,3,3,2,3
334,3,2,2,2,0,0,0
335,2,2,2,2,1,2,2
336,2,2,1,0,0,0,0
337,3,3,3,3,3,2,2
338,3,3,2,3,4,5,6
339,2,2,2,2,2,20,25
340,3,3,3,3,4,4,4
341,4,5,4,4,4,3,2
342,2,2,2,2,2,2,2
343,3,3,3,3,3,4,4
344,3,4,4,4,3,2,88
345,2,2,3,3,2,3,4
346,2,2,2,2,2,2,0
347,2,1,1,2,2,2,2
348,3,3,4,4,4,3,3
349,3,3,3,3,3,1,0
350,4,5,5,5,5,6,5
351,3,2,2,3,4,3,0
352,2,2,3,3,4,7,20
353,2,3,3,3,2,2,36
354,3,3,3,2,2,2,2
355,2,2,2,2,3,3,5
356,3,4,4,4,5,5,4
357,3,3,4,4,5,7,7
358,4,2,2,2,2,2,4
359,3,3,3,3,1,1,2
360,2,3,3,4,4,3,5
361,2,2,2,2,2,2,3
362,3,3,3,4,3,3,4
363,5,4,3,3,2,2,3
364,2,2,2,3,5,6,87
365,3,2,2,2,2,0,0
366,2,2,2,2,2,2,2
367,3,3,2,1,1,0,0
368,3,3,3,2,2,2,1
369,2,2,1,0,0,0,0
370,3,4,3,3,3,3,90
371,2,2,2,2,1,2,8
372,3,3,2,2,2,2,2
373,2,2,2,2,2,2,2
374,2,2,2,2,2,3,3
375,2,2,3,3,2,2,2
376,2,2,2,3,3,3,3
377,2,2,3,3,5,6,12
378,3,3,3,3,2,2,1
379,3,3,3,4,3,3,1
380,3,3,3,2,3,4,3
381,2,2,2,2,1,0,3
382,3,2,2,3,3,4,82
383,2,2,2,3,4,2,2
384,2,2,2,2,2,2,0
385,2,2,2,2,2,1,6
386,2,2,2,2,2,3,3
387,2,2,3,3,3,3,3
388,3,3,3,4,5,4,5
389,3,2,3,3,3,7,10
390,2,2,3,5,5,5,4
391,4,5,5,5,4,2,1
392,2,2,2,2,2,2,1
393,3,3,3,3,3,2,2
394,3,2,2,1,2,3,10
395,2,3,3,3,3,3,9
396,3,3,3,4,4,3,4
397,3,3,3,1,0,0,96
398,5,5,5,5,4,4,83
399,3,3,3,2,3,3,1
400,3,3,3,2,1,1,9
401,2,2,2,2,2,2,5
402,2,2,2,4,4,8,14
403,3,3,3,3,2,2,5
404,3,3,4,3,5,9,17
405,3,3,3,3,3,3,3
406,3,2,2,2,2,2,71
407,3,4,4,5,5,5,2
408,3,3,2,2,1,1,0
409,3,2,2,2,1,1,1
410,3,4,6,8,7,6,81
411,2,2,1,1,1,1,1
412,3,2,2,2,2,3,15
413,4,5,6,5,5,6,74
414,2,2,2,3,3,4,3
415,5,4,4,4,4,3,6
416,3,4,5,6,8,84,82
417,2,2,2,2,2,1,2
418,3,4,5,5,6,5,7
419,5,4,5,4,4,3,2
420,3,3,3,3,2,1,0
421,3,2,2,2,2,3,25
422,1,0,0,0,0,0,0
423,2,3,4,5,5,5,4
424,3,3,3,3,2,2,3
425,2,1,1,1,1,1,1
426,3,3,6,5,4,6,43
427,3,2,2,2,2,0,1
428,3,4,4,4,4,5,9
429,2,2,2,2,2,2,2
430,2,2,2,2,1,4,5
431,3,3,4,3,3,7,98
432,2,2,2,2,3,5,68
433,3,3,3,3,3,3,82
434,3,3,2,2,3,6,9
435,6,6,7,8,8,9,17
436,3,3,2,2,2,2,3
437,4,4,4,2,2,2,3
438,4,5,5,5,4,4,3
439,2,2,2,2,2,2,2
440,2,2,2,2,2,1,0
441,2,2,1,2,2,2,2
442,3,4,4,5,6,8,75
443,3,3,3,3,3,3,6
444,3,3,3,3,3,3,3
445,4,5,6,6,6,6,6
446,2,2,3,1,1,1,2
447,2,3,2,2,2,3,2
448,5,4,4,3,2,2,2
449,2,2,2,2,2,3,4
450,5,4,4,4,2,2,3
451,4,4,4,3,3,3,2
452,4,3,3,2,1,1,1
453,3,3,4,5,6,10,58
454,2,2,2,2,1,0,0
455,4,3,3,2,2,2,99
456,3,2,3,3,3,3,5
457,3,4,5,7,7,7,3
458,4,3,3,2,2,2,5
459,2,2,2,2,2,3,7
460,3,3,3,4,3,3,4
461,2,2,2,2,2,2,2
462,4,4,4,4,6,85,93
463,4,4,5,4,4,5,9
464,3,3,3,1,1,1,3
465,2,2,2,3,2,3,4
466,0,1,1,1,1,1,1
467,4,4,3,2,1,1,4
468,3,2,2,2,1,1,1
469,2,2,2,2,2,2,4
470,3,5,5,4,4,8,12
471,2,2,1,0,0,0,0
472,3,3,2,1,1,1,0
473,3,3,2,1,1,1,1
474,2,2,2,3,4,5,10
475,3,3,3,3,3,4,5
476,3,4,4,4,3,3,8
477,2,3,5,5,5,7,14
478,2,3,3,3,3,5,6
479,2,2,3,3,3,8,81
480,2,2,3,3,3,3,5
481,2,3,3,3,3,1,1
482,3,4,5,4,4,4,4
483,3,3,2,2,2,5,5
484,3,3,2,3,3,9,44
485,3,3,3,2,3,3,5
486,2,2,2,2,2,1,0
487,3,3,4,5,5,6,4
488,2,2,2,2,2,1,63
489,2,2,2,2,2,4,4
490,5,5,4,3,3,5,5
491,2,2,3,3,3,3,4
492,3,3,3,2,4,4,41
493,3,3,3,3,3,4,18
494,3,4,4,5,8,85,86
495,3,3,3,3,4,8,114
496,3,3,3,3,3,3,8
497,2,2,2,0,0,1,1
498,3,3,2,2,1,0,1
499,3,4,3,4,4,5,8
500,4,4,4,4,5,4,3
501,4,3,2,1,1,1,84
502,3,3,3,3,4,5,8
503,3,3,3,2,1,1,5
504,2,4,5,5,5,4,6
505,2,2,2,2,2,6,93
506,4,4,3,2,3,4,5
507,3,3,2,2,1,2,2
508,5,6,6,5,5,5,11
509,4,4,4,5,5,6,10
510,4,5,5,5,6,10,14
511,4,5,5,6,6,8,11
