,55,65,75,85,95,105
306,22.0,71.0,105.0,129.0,218.0,288.0
307,36.0,91.0,128.0,193.0,269.0,353.0
308,70.0,112.0,143.0,239.0,325.0,979.0
309,76.0,110.0,157.0,250.0,326.0,583.0
310,97.0,159.0,371.0,445.0,731.0,1439.0
311,89.0,119.0,208.0,428.0,534.0,625.0
312,31.0,74.0,109.0,137.0,244.0,483.0
313,28.0,80.0,112.0,160.0,316.0,454.0
314,72.0,117.0,168.0,267.0,1354.0,1356.0
315,90.0,130.0,580.0,1657.0,1476.0,1564.0
316,26.0,77.0,107.0,150.0,258.0,1447.0
317,42.0,88.0,115.0,163.0,236.0,311.0
318,84.0,124.0,211.0,382.0,490.0,572.0
319,58.0,98.0,130.0,250.0,399.0,566.0
320,97.0,142.0,291.0,1539.0,1532.0,1520.0
321,53.0,103.0,140.0,265.0,421.0,767.0
322,83.0,114.0,152.0,255.0,333.0,572.0
323,43.0,84.0,119.0,187.0,277.0,416.0
324,49.0,86.0,113.0,191.0,1145.0,1634.0
325,84.0,123.0,178.0,260.0,384.0,449.0
326,15.0,21.0,68.0,97.0,122.0,182.0
327,104.0,252.0,729.0,1576.0,1758.0,1601.0
328,56.0,101.0,132.0,231.0,357.0,433.0
329,29.0,88.0,115.0,185.0,450.0,582.0
330,71.0,117.0,196.0,300.0,826.0,1044.0
331,26.0,73.0,121.0,321.0,610.0,1533.0
332,54.0,100.0,133.0,229.0,331.0,506.0
333,88.0,120.0,216.0,313.0,485.0,553.0
334,50.0,89.0,130.0,242.0,505.0,511.0
335,70.0,104.0,199.0,920.0,871.0,1046.0
336,43.0,89.0,115.0,182.0,347.0,400.0
337,36.0,94.0,125.0,201.0,288.0,1806.0
338,44.0,93.0,128.0,255.0,381.0,434.0
339,80.0,115.0,167.0,357.0,511.0,590.0
340,69.0,105.0,185.0,310.0,407.0,469.0
341,83.0,122.0,197.0,294.0,389.0,447.0
342,82.0,113.0,231.0,357.0,1588.0,1614.0
343,62.0,106.0,174.0,331.0,427.0,1612.0
344,49.0,92.0,130.0,279.0,781.0,1565.0
345,24.0,84.0,110.0,143.0,257.0,915.0
346,92.0,126.0,232.0,327.0,1528.0,1610.0
347,75.0,117.0,193.0,318.0,420.0,498.0
348,76.0,108.0,193.0,496.0,588.0,991.0
349,36.0,78.0,104.0,129.0,246.0,344.0
350,58.0,105.0,137.0,243.0,371.0,442.0
351,62.0,102.0,137.0,235.0,332.0,884.0
352,24.0,71.0,109.0,139.0,225.0,279.0
353,42.0,96.0,125.0,236.0,356.0,990.0
354,70.0,112.0,182.0,266.0,347.0,414.0
355,23.0,86.0,119.0,148.0,222.0,1244.0
356,74.0,113.0,240.0,364.0,472.0,1663.0
357,58.0,109.0,142.0,216.0,295.0,388.0
358,84.0,130.0,324.0,1472.0,1573.0,1600.0
359,54.0,104.0,147.0,274.0,364.0,475.0
360,48.0,97.0,120.0,195.0,487.0,539.0
361,64.0,98.0,164.0,582.0,578.0,1541.0
